"","T00C1_hpft","SPX_hpft","FTSE_hpft","IH00C1_hpft","IF00C1_hpft"
"2010-09-06",NA,NA,5465.01849450462,NA,3011.33614104676
"2010-09-07",NA,1134.14559963175,5469.79595457872,NA,3015.16314473056
"2010-09-08",NA,1135.18669065058,5474.6244502527,NA,3018.99837239844
"2010-09-09",NA,1136.24873960178,5479.50177037872,NA,3022.83985356233
"2010-09-10",NA,1137.33142073335,5484.42568525549,NA,3026.68560789688
"2010-09-13",NA,1138.43439503734,5489.39397124072,NA,3030.53362397563
"2010-09-14",NA,1139.5573120221,5494.40441180802,NA,3034.38185478776
"2010-09-15",NA,1140.69981436134,5499.45482190244,NA,3038.22822722557
"2010-09-16",NA,1141.86153709925,5504.54304664663,NA,3042.07064024574
"2010-09-17",NA,1143.04210881928,5509.6669543549,NA,3045.90694393412
"2010-09-20",NA,1144.24115099441,5514.82442805581,NA,3049.73491625748
"2010-09-21",NA,1145.45827788369,5520.01335027511,NA,3053.55226089891
"2010-09-27",NA,1150.49985155356,5541.0421831947,NA,3057.35660848639
"2010-09-28",NA,1151.80152325731,5546.3574746587,NA,3061.14551435353
"2010-09-29",NA,1153.11889660962,5551.69197339411,NA,3064.91647044239
"2010-09-30",NA,1154.45156283567,5557.04369187265,NA,3068.6668985292
"2010-10-08",NA,1162.74527468183,5589.40494995545,NA,3072.39414982275
"2010-10-11",NA,1164.17319491091,5594.82214134402,NA,3076.09552788513
"2010-10-12",NA,1165.61300841876,5600.24106093952,NA,3079.76832875783
"2010-10-13",NA,1167.06428626155,5605.65989363793,NA,3083.4098739057
"2010-10-14",NA,1168.52660121383,5611.07684969443,NA,3087.017515726
"2010-10-15",NA,1169.99953061182,5616.49019793319,NA,3090.58865762052
"2010-10-18",NA,1171.48265397576,5621.89825518313,NA,3094.12076242503
"2010-10-19",NA,1172.9755533847,5627.29937418581,NA,3097.61138391895
"2010-10-20",NA,1174.47781638539,5632.69195754298,NA,3101.05817313687
"2010-10-21",NA,1175.98902759981,5638.07443951583,NA,3104.45891594649
"2010-10-22",NA,1177.50877317617,5643.44529414654,NA,3107.8115458437
"2010-10-25",NA,1179.03664102811,5648.8030449918,NA,3111.11413866103
"2010-10-26",NA,1180.57222137213,5654.14625608618,NA,3114.36491804375
"2010-10-27",NA,1182.11510714615,5659.47353411394,NA,3117.56231220308
"2010-10-28",NA,1183.66489338283,5664.78350773075,NA,3120.70493281387
"2010-10-29",NA,1185.22117525329,5670.07480003112,NA,3123.79154467492
"2010-11-01",NA,1186.7835479762,5675.34603952722,NA,3126.82107507473
"2010-11-02",NA,1188.35160595956,5680.5958568333,NA,3129.79257374243
"2010-11-03",NA,1189.92494261787,5685.82289053058,NA,3132.70526748186
"2010-11-04",NA,1191.50315352268,5691.02581096058,NA,3135.5585362909
"2010-11-05",NA,1193.08583756692,5696.2033145672,NA,3138.35190050117
"2010-11-08",NA,1194.67260586112,5701.35416879471,NA,3141.08504134087
"2010-11-09",NA,1196.26308305923,5706.47721513951,NA,3143.75782177107
"2010-11-10",NA,1197.8569056279,5711.57135652562,NA,3146.37028601724
"2010-11-11",NA,1199.45371711753,5716.63556561614,NA,3148.92264432781
"2010-11-12",NA,1201.05316969831,5721.66885862937,NA,3151.41526379191
"2010-11-15",NA,1202.65492136318,5726.67029253857,NA,3153.84865744695
"2010-11-16",NA,1204.25862934315,5731.6389554021,NA,3156.22339437532
"2010-11-17",NA,1205.86394884176,5736.57397402662,NA,3158.5401030805
"2010-11-18",NA,1207.4705243488,5741.47445465857,NA,3160.79941776075
"2010-11-19",NA,1209.07798908014,5746.33948535098,NA,3163.00194932549
"2010-11-22",NA,1210.6859717954,5751.1681654148,NA,3165.14830496436
"2010-11-23",NA,1212.29409739011,5755.95958857666,NA,3167.23907483561
"2010-11-24",NA,1213.90198544981,5760.71281948835,NA,3169.27485895681
"2010-11-25",NA,1215.50924251268,5765.42685059615,NA,3171.25623839753
"2010-11-26",NA,1217.11546868838,5770.10063151687,NA,3173.18380585315
"2010-11-29",NA,1218.72025698945,5774.73308438019,NA,3175.05817730928
"2010-11-30",NA,1220.32318897199,5779.32308940095,NA,3176.87998520996
"2010-12-01",NA,1221.92383339439,5783.86943429105,NA,3178.6498772695
"2010-12-02",NA,1223.52174257439,5788.37080298699,NA,3180.36849141376
"2010-12-03",NA,1225.11646227636,5792.825820989,NA,3182.03645190729
"2010-12-06",NA,1226.70753744142,5797.23310519491,NA,3183.65437781913
"2010-12-07",NA,1228.29451284265,5801.5912528655,NA,3185.22288530997
"2010-12-08",NA,1229.87693177017,5805.89885012031,NA,3186.7425853095
"2010-12-09",NA,1231.45433563561,5810.15448591399,NA,3188.21410386703
"2010-12-10",NA,1233.02626519048,5814.35674450168,NA,3189.63805581215
"2010-12-13",NA,1234.5922618252,5818.50420923144,NA,3191.01503596194
"2010-12-14",NA,1236.15186997819,5822.59546286992,NA,3192.34563167748
"2010-12-15",NA,1237.70463651339,5826.6291056464,NA,3193.63046528364
"2010-12-16",NA,1239.25011054261,5830.60376615267,NA,3194.87019442871
"2010-12-17",NA,1240.78784015474,5834.51809594299,NA,3196.06550121949
"2010-12-20",NA,1242.31737493502,5838.37076745309,NA,3197.21708162255
"2010-12-21",NA,1243.83826575924,5842.16046850883,NA,3198.32564199393
"2010-12-22",NA,1245.35006547188,5845.88590894295,NA,3199.391893643
"2010-12-23",NA,1246.85233136591,5849.54584390907,NA,3200.41659131286
"2010-12-24",NA,NA,5853.13908544028,NA,3201.40050802017
"2010-12-27",NA,1248.34462631042,NA,NA,3202.34442413264
"2010-12-28",NA,1249.82651727415,NA,NA,3203.249117951
"2010-12-29",NA,1251.29757502681,5856.66450613731,NA,3204.11533315937
"2010-12-30",NA,1252.75737392748,5860.1210429943,NA,3204.94376009814
"2010-12-31",NA,1254.20549184156,5863.50769074982,NA,3205.73504259842
"2011-01-04",NA,1257.06500606127,5866.82348997956,NA,3206.48977854895
"2011-01-05",NA,1258.47557188021,5870.06749631903,NA,3207.20854569343
"2011-01-06",NA,1259.8727997491,5873.23882618652,NA,3207.89191578598
"2011-01-07",NA,1261.25629068351,5876.33666783904,NA,3208.54045214462
"2011-01-10",NA,1262.62565147676,5879.36026999679,NA,3209.15470366456
"2011-01-11",NA,1263.9804931564,5882.30892601982,NA,3209.73520372321
"2011-01-12",NA,1265.32042969494,5885.18196107182,NA,3210.28244967177
"2011-01-13",NA,1266.64507940493,5887.97875476475,NA,3210.79691003568
"2011-01-14",NA,1267.95406913054,5890.69875513745,NA,3211.27902991012
"2011-01-17",NA,NA,5893.34146640471,NA,3211.72922801925
"2011-01-18",NA,1269.24703279054,5895.90643881784,NA,3212.14787601419
"2011-01-19",NA,1270.52361475588,5898.39326080536,NA,3212.53524636895
"2011-01-20",NA,1271.78347005102,5900.8015871498,NA,3212.89151311683
"2011-01-21",NA,1273.02625841125,5903.13110500256,NA,3213.21678087342
"2011-01-24",NA,1274.25164307568,5905.38148791915,NA,3213.51104368411
"2011-01-25",NA,1275.45929155081,5907.55240661026,NA,3213.77420142395
"2011-01-26",NA,1276.64887820018,5909.64354768828,NA,3214.00605339293
"2011-01-27",NA,1277.82008388562,5911.65460196444,NA,3214.20629399114
"2011-01-28",NA,1278.9725977283,5913.58528487202,NA,3214.37452386606
"2011-01-31",NA,1280.10611782758,5915.43533392824,NA,3214.51026768711
"2011-02-01",NA,1281.22034119461,5917.20447333417,NA,3214.61298044173
"2011-02-09",NA,1287.48433846018,5926.10524299488,NA,3214.68206143351
"2011-02-10",NA,1288.45565508359,5927.30121445567,NA,3214.7168565547
"2011-02-11",NA,1289.40558072235,5928.41481760962,NA,3214.71663882952
"2011-02-14",NA,1290.33391270768,5929.44607446497,NA,3214.68063576443
"2011-02-15",NA,1291.24046479957,5930.39506262071,NA,3214.60803455636
"2011-02-16",NA,1292.12506811333,5931.26191367876,NA,3214.49802815589
"2011-02-17",NA,1292.98756896331,5932.04680334046,NA,3214.34981008907
"2011-02-18",NA,1293.82783193228,5932.74997096749,NA,3214.1625864903
"2011-02-21",NA,NA,5933.37172013059,NA,3213.93557500595
"2011-02-22",NA,1294.64574121384,5933.91241650342,NA,3213.66799338065
"2011-02-23",NA,1295.44120133143,5934.37245941861,NA,3213.35908840353
"2011-02-24",NA,1296.2141254041,5934.7522741878,NA,3213.00809269862
"2011-02-25",NA,1296.96443149412,5935.05228164067,NA,3212.61422311656
"2011-02-28",NA,1297.69204175024,5935.2728965004,NA,3212.17668832014
"2011-03-01",NA,1298.39688779352,5935.41456083344,NA,3211.69469779298
"2011-03-02",NA,1299.07891345074,5935.47774098546,NA,3211.16747880277
"2011-03-03",NA,1299.73806582791,5935.46290344491,NA,3210.59427626989
"2011-03-04",NA,1300.37429590049,5935.37050619023,NA,3209.97434926519
"2011-03-07",NA,1300.98756755402,5935.20103598109,NA,3209.30696223529
"2011-03-08",NA,1301.57785326184,5934.95500231941,NA,3208.5914121277
"2011-03-09",NA,1302.14512927644,5934.63293065468,NA,3207.82705082257
"2011-03-10",NA,1302.68938021757,5934.23536288995,NA,3207.01329419157
"2011-03-11",NA,1303.21059809374,5933.76284203071,NA,3206.14961497347
"2011-03-14",NA,1303.70877178043,5933.21587431611,NA,3205.2355202106
"2011-03-15",NA,1304.18389059521,5932.594922544,NA,3204.27053515383
"2011-03-16",NA,1304.63594083036,5931.9003842116,NA,3203.25420703019
"2011-03-17",NA,1305.06489955447,5931.13255871937,NA,3202.1860811359
"2011-03-18",NA,1305.47072409575,5930.29160754215,NA,3201.06571911394
"2011-03-21",NA,1305.85335882568,5929.37759500559,NA,3199.89268484525
"2011-03-22",NA,1306.2127372565,5928.3904977365,NA,3198.66654954132
"2011-03-23",NA,1306.54878981123,5927.33023313231,NA,3197.38689685883
"2011-03-24",NA,1306.86144176959,5926.19665010475,NA,3196.05332406776
"2011-03-25",NA,1307.15061468744,5924.98954322943,NA,3194.66545812282
"2011-03-28",NA,1307.41623127744,5923.70868834546,NA,3193.22295530514
"2011-03-29",NA,1307.65821700087,5922.35385127685,NA,3191.72551477564
"2011-03-30",NA,1307.87649846546,5920.92478990293,NA,3190.17287842702
"2011-03-31",NA,1308.07100714915,5919.42126616087,NA,3188.56482207847
"2011-04-01",NA,1308.24168295565,5917.8430533038,NA,3186.9011519008
"2011-04-06",NA,1308.61023563724,5912.65816240842,NA,3185.18169697957
"2011-04-07",NA,1308.68515264982,5910.77927318101,NA,3183.40632339565
"2011-04-08",NA,1308.73607439863,5908.82494595784,NA,3181.5749479979
"2011-04-11",NA,1308.76299960097,5906.7951606167,NA,3179.68754566829
"2011-04-12",NA,1308.7659350074,5904.68995776822,NA,3177.74416752292
"2011-04-13",NA,1308.74489385696,5902.50943864003,NA,3175.74493284589
"2011-04-14",NA,1308.69989161843,5900.25372917062,NA,3173.69002220419
"2011-04-15",NA,1308.63094610229,5897.92299991249,NA,3171.5796984463
"2011-04-18",NA,1308.53807752479,5895.51744768573,NA,3169.41429614288
"2011-04-19",NA,1308.4213106695,5893.03730985561,NA,3167.19421973051
"2011-04-20",NA,1308.28066891527,5890.48281327247,NA,3164.91995052503
"2011-04-21",NA,1308.11617737656,5887.85418637109,NA,3162.59202945099
"2011-04-22",NA,NA,NA,NA,3160.21105988338
"2011-04-25",NA,1307.92787029451,NA,NA,3157.77771026335
"2011-04-26",NA,1307.71579400682,5885.15171205737,NA,3155.2927100394
"2011-04-27",NA,1307.48000614495,5882.37572715878,NA,3152.75683141055
"2011-04-28",NA,1307.22058067817,5879.52664464662,NA,3150.17088688171
"2011-04-29",NA,1306.93761149137,NA,NA,3147.53572096916
"2011-05-03",NA,1306.30152898461,5876.60495428805,NA,3144.85219680289
"2011-05-04",NA,1305.94871688207,5873.61122454302,NA,3142.12119638839
"2011-05-05",NA,1305.57296086788,5870.54610913715,NA,3139.34362882621
"2011-05-06",NA,1305.174460734,5867.41030745541,NA,3136.52039779278
"2011-05-09",NA,1304.75342847767,5864.20453931658,NA,3133.65239913435
"2011-05-10",NA,1304.31009057426,5860.92956974448,NA,3130.74052724175
"2011-05-11",NA,1303.84469066879,5857.58619620567,NA,3127.78567797229
"2011-05-12",NA,1303.35749425217,5854.17528146135,NA,3124.78875489642
"2011-05-13",NA,1302.84878262036,5850.69773721977,NA,3121.75066655076
"2011-05-16",NA,1302.31885579136,5847.15451271623,NA,3118.67230717448
"2011-05-17",NA,1301.76802821826,5843.54658825926,NA,3115.55457317647
"2011-05-18",NA,1301.19662557722,5839.874975794,NA,3112.39835481787
"2011-05-19",NA,1300.60498479288,5836.14069448021,NA,3109.20454229618
"2011-05-20",NA,1299.99345911059,5832.34479804059,NA,3105.97403473809
"2011-05-23",NA,1299.3624195482,5828.48838973877,NA,3102.70773449263
"2011-05-24",NA,1298.71225087869,5824.57262084829,NA,3099.40655078119
"2011-05-25",NA,1298.04334531868,5820.59864570191,NA,3096.07135962931
"2011-05-26",NA,1297.35610234658,5816.56763261983,NA,3092.70300580987
"2011-05-27",NA,1296.65093071113,5812.4807704002,NA,3089.30230066663
"2011-05-30",NA,1295.92825087306,NA,NA,3085.87001416482
"2011-05-31",NA,1295.18849753305,5808.33927447103,NA,3082.40687150194
"2011-06-01",NA,1294.43211993032,5804.14441250453,NA,3078.91355072347
"2011-06-02",NA,1293.65958797686,5799.89752726007,NA,3075.39069415772
"2011-06-03",NA,1292.87137990053,5795.60001294597,NA,3071.83891250555
"2011-06-07",NA,1291.24988318287,5786.85877790242,NA,3068.25877000984
"2011-06-08",NA,1290.41757052443,5782.41796412955,NA,3064.65079567931
"2011-06-09",NA,1289.57152808798,5777.93234279841,NA,3061.01548824023
"2011-06-10",NA,1288.71223554969,5773.40342534725,NA,3057.35332250582
"2011-06-13",NA,1287.84017234944,5768.8327556248,NA,3053.66473078952
"2011-06-14",NA,1286.95581059732,5764.22187433695,NA,3049.95010003706
"2011-06-15",NA,1286.05961578548,5759.57232410228,NA,3046.20977649293
"2011-06-16",NA,1285.15205378396,5754.88566362238,NA,3042.44407914042
"2011-06-17",NA,1284.23358193121,5750.16344456247,NA,3038.65329165788
"2011-06-20",NA,1283.30465032688,5745.40719540844,NA,3034.83764752358
"2011-06-21",NA,1282.3657038071,5740.61843008611,NA,3030.99732935049
"2011-06-22",NA,1281.41718516409,5735.79864101962,NA,3027.13245723597
"2011-06-23",NA,1280.45954262748,5730.94933497312,NA,3023.24309787249
"2011-06-24",NA,1279.49322679248,5726.07203408422,NA,3019.32926440891
"2011-06-27",NA,1278.51868951116,5721.16823710699,NA,3015.39094443075
"2011-06-28",NA,1277.53637807072,5716.23943107599,NA,3011.42813398524
"2011-06-29",NA,1276.54674041204,5711.28710351003,NA,3007.44083863063
"2011-06-30",NA,1275.55023238505,5706.31276286076,NA,3003.42907614899
"2011-07-01",NA,1274.54732259728,5701.31797737763,NA,2999.3928685218
"2011-07-04",NA,NA,5696.30441426732,NA,2995.33225078066
"2011-07-05",NA,1273.53849829463,5691.27385996683,NA,2991.24727871084
"2011-07-06",NA,1272.52427364203,5686.22823369902,NA,2987.13806045691
"2011-07-07",NA,1271.50518940065,5681.16959223473,NA,2983.00475697127
"2011-07-08",NA,1270.48181390094,5676.10012325252,NA,2978.84758164601
"2011-07-11",NA,1269.45474925101,5671.02216877132,NA,2974.66680185597
"2011-07-12",NA,1268.42462786575,5665.93820080343,NA,2970.4627435708
"2011-07-13",NA,1267.39210284259,5660.85079806495,NA,2966.23578630389
"2011-07-14",NA,1266.3578459692,5655.76262319302,NA,2961.98634434761
"2011-07-15",NA,1265.32254983677,5650.67644033735,NA,2957.71489059406
"2011-07-18",NA,1264.2869246093,5645.59509267684,NA,2953.42196077155
"2011-07-19",NA,1263.25170145668,5640.521503162,NA,2949.10815868266
"2011-07-20",NA,1262.21762855985,5635.45863906167,NA,2944.77415814397
"2011-07-21",NA,1261.18548033909,5630.40952942901,NA,2940.4207022892
"2011-07-22",NA,1260.15605751364,5625.37729357891,NA,2936.04859643197
"2011-07-25",NA,1259.13019495224,5620.36516221873,NA,2931.65870143301
"2011-07-26",NA,1258.10876260298,5615.37649404957,NA,2927.25193558991
"2011-07-27",NA,1257.09266277996,5610.41477380389,NA,2922.82923602522
"2011-07-28",NA,1256.08282831609,5605.48361615522,NA,2918.39156298814
"2011-07-29",NA,1255.08021180184,5600.58673753191,NA,2913.93990622972
"2011-08-01",NA,1254.0857842582,5595.72796502971,NA,2909.4752851837
"2011-08-02",NA,1253.10053208303,5590.91121445244,NA,2904.99874311818
"2011-08-03",NA,1252.12545525483,5586.14047547245,NA,2900.51135567757
"2011-08-04",NA,1251.16155414457,5581.4197904566,NA,2896.01422289503
"2011-08-05",NA,1250.20983251878,5576.75320109778,NA,2891.50846939388
"2011-08-08",NA,1249.2712730248,5572.14467126152,NA,2886.9952473214
"2011-08-09",NA,1248.34683729896,5567.59802850254,NA,2882.47571076412
"2011-08-10",NA,1247.43743331885,5563.11689237523,NA,2877.95097627746
"2011-08-11",NA,1246.54393772237,5558.70471598302,NA,2873.42213467457
"2011-08-12",NA,1245.6671747841,5554.36472261906,NA,2868.89024777102
"2011-08-15",NA,1244.80793822972,5550.09997193777,NA,2864.35637993603
"2011-08-16",NA,1243.96699414878,5545.91342672909,NA,2859.82159202934
"2011-08-17",NA,1243.14509196508,5541.80796730947,NA,2855.28695799085
"2011-08-18",NA,1242.34295993547,5537.78639616658,NA,2850.75355811729
"2011-08-19",NA,1241.56130595677,5533.85142889612,NA,2846.22248416085
"2011-08-22",NA,1240.80079589,5530.00559691945,NA,2841.69482309796
"2011-08-23",NA,1240.06204680673,5526.25122783317,NA,2837.17163990497
"2011-08-24",NA,1239.3456274235,5522.59046954434,NA,2832.65397661894
"2011-08-25",NA,1238.65207433363,5519.02530592584,NA,2828.14287322185
"2011-08-26",NA,1237.9818986074,5515.55758992285,NA,2823.63935636315
"2011-08-29",NA,1237.33557850174,NA,NA,2819.14448768618
"2011-08-30",NA,1236.71356698345,5512.18901412798,NA,2814.65935816655
"2011-08-31",NA,1236.11630575298,5508.92111172623,NA,2810.18507376644
"2011-09-01",NA,1235.54422667534,5505.75531523811,NA,2805.72274753326
"2011-09-02",NA,1234.997754495,5502.69300989906,NA,2801.27350764955
"2011-09-05",NA,NA,5499.73554493893,NA,2796.83849150643
"2011-09-06",NA,1234.47730109092,5496.88418250783,NA,2792.41883944079
"2011-09-07",NA,1233.98325311559,5494.14002058771,NA,2788.01567176703
"2011-09-08",NA,1233.51596860165,5491.50401659974,NA,2783.63008597421
"2011-09-09",NA,1233.07579096395,5488.97705540024,NA,2779.26317458468
"2011-09-13",NA,1232.27801865491,5484.25343752082,NA,2774.9160213451
"2011-09-14",NA,1231.9209771672,5482.0580512797,NA,2770.58969790588
"2011-09-15",NA,1231.59215695783,5479.97423395742,NA,2766.28525437481
"2011-09-16",NA,1231.29177763884,5478.0023134357,NA,2762.00372432952
"2011-09-19",NA,1231.02004952904,5476.14255871945,NA,2757.74612461267
"2011-09-20",NA,1230.77717663035,5474.39519351278,NA,2753.51346173141
"2011-09-21",NA,1230.56335181291,5472.76035199335,NA,2749.30670534345
"2011-09-22",NA,1230.37875608874,5471.23812258573,NA,2745.12680488762
"2011-09-23",NA,1230.22354409609,5469.82851751142,NA,2740.97471645509
"2011-09-26",NA,1230.09782879879,5468.53137140127,NA,2736.85137103502
"2011-09-27",NA,1230.00168439027,5467.34635229417,NA,2732.75766953444
"2011-09-28",NA,1229.93515730767,5466.27297149932,NA,2728.69445852363
"2011-09-29",NA,1229.89827140974,5465.31066869157,NA,2724.6625496201
"2011-09-30",NA,1229.89101795142,5464.45878076729,NA,2720.66270893285
"2011-10-10",NA,1230.46456753711,5461.61193672278,NA,2716.69565385116
"2011-10-11",NA,1230.66126351429,5461.50264013156,NA,2712.76204023046
"2011-10-12",NA,1230.8861643592,5461.49359423067,NA,2708.86246246134
"2011-10-13",NA,1231.13897139482,5461.58317303111,NA,2704.99744914333
"2011-10-14",NA,1231.41937617386,5461.76974240352,NA,2701.1674984267
"2011-10-17",NA,1231.72705889035,5462.05164415986,NA,2697.37308762949
"2011-10-18",NA,1232.0616969112,5462.42722200932,NA,2693.61467564739
"2011-10-19",NA,1232.42295484406,5462.89480918168,NA,2689.89270733298
"2011-10-20",NA,1232.8104945347,5463.45271738013,NA,2686.20758644473
"2011-10-21",NA,1233.22396851053,5464.09925318032,NA,2682.55967313467
"2011-10-24",NA,1233.663022098,5464.83269059644,NA,2678.94926017425
"2011-10-25",NA,1234.12730270117,5465.65131379075,NA,2675.37657123756
"2011-10-26",NA,1234.61646620907,5466.55344132863,NA,2671.84178760907
"2011-10-27",NA,1235.13016641203,5467.53741653075,NA,2668.34506850957
"2011-10-28",NA,1235.66806015239,5468.60161855071,NA,2664.88656942228
"2011-10-31",NA,1236.22982471721,5469.74452834551,NA,2661.46644891191
"2011-11-01",NA,1236.81515782259,5470.96472344858,NA,2658.08488129788
"2011-11-02",NA,1237.4237642408,5472.26081217859,NA,2654.74205426497
"2011-11-03",NA,1238.05534108234,5473.63138243653,NA,2651.43816728495
"2011-11-04",NA,1238.70958565468,5475.07502701725,NA,2648.17347036602
"2011-11-07",NA,1239.38620481156,5476.5903684809,NA,2644.94825318319
"2011-11-08",NA,1240.08491140893,5478.17605091772,NA,2641.76285709251
"2011-11-09",NA,1240.80542728664,5479.83073256661,NA,2638.61766918884
"2011-11-10",NA,1241.54748909732,5481.55310852403,NA,2635.51311758784
"2011-11-11",NA,1242.31082865502,5483.34186584563,NA,2632.44967561939
"2011-11-14",NA,1243.09517701013,5485.19567640343,NA,2629.42784368287
"2011-11-15",NA,1243.90027411648,5487.11323771339,NA,2626.44814786838
"2011-11-16",NA,1244.72586351783,5489.09326128129,NA,2623.51116501487
"2011-11-17",NA,1245.57169450767,5491.13447114876,NA,2620.61751914704
"2011-11-18",NA,1246.43751314875,5493.2355995945,NA,2617.7678564
"2011-11-21",NA,1247.32305333375,5495.39535079087,NA,2614.96284356923
"2011-11-22",NA,1248.22803622911,5497.61237505142,NA,2612.20314374361
"2011-11-23",NA,1249.15216053797,5499.88520992698,NA,2609.48941944846
"2011-11-24",NA,NA,5502.21227276659,NA,2606.82233279461
"2011-11-25",NA,1250.09510008421,5504.59183786566,NA,2604.20253634845
"2011-11-28",NA,1251.05649257967,5507.02202465741,NA,2601.6306791123
"2011-11-29",NA,1252.03593794476,5509.50081205698,NA,2599.10739719067
"2011-11-30",NA,1253.03301191556,5512.02609867932,NA,2596.63331981364
"2011-12-01",NA,1254.04726673045,5514.59571183452,NA,2594.20907740689
"2011-12-02",NA,1255.07825211743,5517.20747610186,NA,2591.83527202598
"2011-12-05",NA,1256.12551389107,5519.85920562111,NA,2589.51250109291
"2011-12-06",NA,1257.18859340241,5522.54872903354,NA,2587.24135085452
"2011-12-07",NA,1258.2670323971,5525.27389486349,NA,2585.02238543761
"2011-12-08",NA,1259.36037315037,5528.03257072061,NA,2582.85614092625
"2011-12-09",NA,1260.4681590713,5530.82263315807,NA,2580.74313363659
"2011-12-12",NA,1261.58992323073,5533.64194043262,NA,2578.68385844943
"2011-12-13",NA,1262.72519651771,5536.48835013447,NA,2576.67878133397
"2011-12-14",NA,1263.87349943769,5539.35967612774,NA,2574.72833168381
"2011-12-15",NA,1265.03433720385,5542.25371312224,NA,2572.83288189892
"2011-12-16",NA,1266.20719351252,5545.16818449849,NA,2570.99274000759
"2011-12-19",NA,1267.39153168781,5548.10075518644,NA,2569.20811928236
"2011-12-20",NA,1268.58679581317,5551.0490248762,NA,2567.47914247271
"2011-12-21",NA,1269.79240432655,5554.01051756722,NA,2565.80586362483
"2011-12-22",NA,1271.00776438663,5556.98270292324,NA,2564.18825937105
"2011-12-23",NA,1272.23227237481,5559.96298270519,NA,2562.62622069298
"2011-12-26",NA,NA,NA,NA,2561.11955325972
"2011-12-27",NA,1273.46531764217,NA,NA,2559.66797906557
"2011-12-28",NA,1274.70628668665,5562.94871733275,NA,2558.27113035626
"2011-12-29",NA,1275.95456268474,5565.93724768899,NA,2556.92854096982
"2011-12-30",NA,1277.20951845153,5568.92589169536,NA,2555.63964674867
"2012-01-04",NA,1279.73693105917,5574.89279510772,NA,2554.40378642526
"2012-01-05",NA,1281.00810604231,5577.86574672723,NA,2553.22021662216
"2012-01-06",NA,1282.28340417716,5580.82823371026,NA,2552.08809111659
"2012-01-09",NA,1283.56218325744,5583.77768646848,NA,2551.00645529452
"2012-01-10",NA,1284.84379922777,5586.71156387415,NA,2549.97424934687
"2012-01-11",NA,1286.12760684965,5589.62733657292,NA,2548.99034145449
"2012-01-12",NA,1287.41296387574,5592.52252067529,NA,2548.05356368106
"2012-01-13",NA,1288.6992306845,5595.39466585355,NA,2547.16270535312
"2012-01-16",NA,NA,5598.24135067267,NA,2546.31651344691
"2012-01-17",NA,1289.98577099727,5601.06017074698,NA,2545.51367832386
"2012-01-18",NA,1291.27194869691,5603.84874616098,NA,2544.7528100227
"2012-01-19",NA,1292.55712918919,5606.60473539618,NA,2544.0324945603
"2012-01-20",NA,1293.84068481112,5609.32583765887,NA,2543.35126944468
"2012-01-30",NA,1301.47386972155,5624.79804434321,NA,2542.70764166436
"2012-01-31",NA,1302.72922373875,5627.21525821565,NA,2542.1000995442
"2012-02-01",NA,1303.97824515371,5629.581178644,NA,2541.52710102399
"2012-02-02",NA,1305.2203756702,5631.89394072056,NA,2540.98707672039
"2012-02-03",NA,1306.45506530535,5634.15174593923,NA,2540.4784152001
"2012-02-06",NA,1307.6817724756,5636.35286365763,NA,2539.99948279646
"2012-02-07",NA,1308.89997148903,5638.49567356667,NA,2539.54863283087
"2012-02-08",NA,1310.10915180256,5640.57866111433,NA,2539.12420390935
"2012-02-09",NA,1311.30881864284,5642.60041581757,NA,2538.7245034918
"2012-02-10",NA,1312.49849370926,5644.5596244783,NA,2538.34783791209
"2012-02-13",NA,1313.67771550063,5646.45507842457,NA,2537.99251097243
"2012-02-14",NA,1314.846034975,5648.28565489313,NA,2537.65682393378
"2012-02-15",NA,1316.0030188363,5650.05033828206,NA,2537.33907516665
"2012-02-16",NA,1317.14824852638,5651.74821698432,NA,2537.03755557765
"2012-02-17",NA,1318.2813167416,5653.3784794713,NA,2536.75055990143
"2012-02-20",NA,NA,5654.94041078841,NA,2536.47638145171
"2012-02-21",NA,1319.4018330813,5656.43340002026,NA,2536.21331381064
"2012-02-22",NA,1320.50942489813,5657.85695625367,NA,2535.95965714258
"2012-02-23",NA,1321.6037372399,5659.21070091282,NA,2535.71372508191
"2012-02-24",NA,1322.68443051098,5660.49436235522,NA,2535.47385599858
"2012-02-27",NA,1323.75118241741,5661.70778413326,NA,2535.2384173161
"2012-02-28",NA,1324.80368846268,5662.85092332271,NA,2535.00582727066
"2012-02-29",NA,1325.8416622715,5663.92384192727,NA,2534.77455939015
"2012-03-01",NA,1326.86483705201,5664.92671151562,NA,2534.54314217687
"2012-03-02",NA,1327.87296247996,5665.85979005934,NA,2534.3101520934
"2012-03-05",NA,1328.86580775206,5666.72344561729,NA,2534.07420878055
"2012-03-06",NA,1329.84315932572,5667.51814763332,NA,2533.83399400295
"2012-03-07",NA,1330.80481831777,5668.24445156997,NA,2533.58824521544
"2012-03-08",NA,1331.75059143241,5668.90295351548,NA,2533.33574086407
"2012-03-09",NA,1332.68029439546,5669.49430046993,NA,2533.07529222057
"2012-03-12",NA,1333.59375705293,5670.01921831351,NA,2532.80575373793
"2012-03-13",NA,1334.4908250368,5670.4785230372,NA,2532.52603440157
"2012-03-14",NA,1335.3713594786,5670.87312269965,NA,2532.2350906482
"2012-03-15",NA,1336.23524691458,5671.20404334575,NA,2531.9319385516
"2012-03-16",NA,1337.08239823143,5671.472424511,NA,2531.61562790122
"2012-03-19",NA,1337.91275174835,5671.67951713773,NA,2531.28523116671
